rep,id,ktr,ka,cl,v,emax,ec50,kout,e0
4,4,4.82939926388388,0.677037008418389,0.111700680815386,8.75054952114188,0.986941189130776,0.33996396176638,0.0531638494101691,96.7504525127339
5,4,3.40273629766491,0.567435181582947,0.123399925881746,8.9610034689465,0.990982182409664,0.432409844799873,0.053414477138694,103.723504988709
6,4,2.19906290110109,1.92654767945938,0.121572581991393,9.23890655879705,0.983378318070395,0.564097360281609,0.0536972297808167,90.2969241450452
7,4,1.05713349905002,1.12355109509559,0.102853768649122,8.70526344771125,0.985239477425184,0.461390393272002,0.0529089351158993,99.2197022095245
8,4,1.00966256116388,1.74495554127535,0.0966642392158215,8.60730098946969,0.991738297155318,0.647778300369282,0.0551529008893869,102.512001818785
9,4,1.38593563837996,0.976970931398876,0.102899900243348,8.97266144730118,0.991048526415048,0.547286848098701,0.0557335334871675,96.9285750809098
10,4,1.32102954554722,0.940680745660116,0.106857295945693,8.35340697508485,0.990469670107368,0.45992657646274,0.0485863472529796,96.3669773656574
1,5,1.07101269005557,1.16626614257731,0.0719494835766289,5.17418013954659,0.989607929851503,1.42571171111038,0.0527664872345772,90.7139557440931
2,5,1.20945948335497,2.14857208186325,0.0790128359967669,5.33393643408782,0.994611479146496,1.37122889129132,0.0515607104880048,90.315430135684
3,5,0.634425418636033,2.03208232284126,0.0724600657756489,5.03943393902898,0.984075270086177,1.45662876220853,0.0540196037001615,90.6202643398413
4,5,1.25471840411191,1.7882156922977,0.0815359768436996,5.27191256832576,0.995440914248143,1.29366534676889,0.0521802111871638,92.6810929977562
5,5,1.74167911401282,0.897536453992374,0.068679767051358,5.14415916395408,0.989495408531916,1.7513474857569,0.0527595776563496,88.6418414001481
6,5,3.6084141238703,1.81715762230714,0.0720497683724935,5.20825648000128,0.99059127129304,1.33800806184468,0.0531043153837661,90.8937959046786
7,5,0.99601391561097,1.4159261225586,0.0784688874874975,4.59053140221979,0.989348886990007,1.22646913994268,0.047636041802398,87.4551949376855
8,5,6.19104120011262,1.49913041540921,0.0811432637691436,5.13242983035273,0.987412414214806,1.09341849493202,0.0491547245437684,87.7272356099458
9,5,2.40215213823162,1.37985806782536,0.0766773979022484,5.03622087191346,0.993077571476084,1.15948382882146,0.0497065011601682,92.7825570880345
10,5,1.31610222408865,1.67044955359874,0.074950983533678,4.74635552318416,0.987716052508824,1.46501209973822,0.046827353509805,88.361058294252
1,6,1.61133979138492,0.531932991598618,0.160309097060178,10.9911773499075,0.98363038199033,0.780935406681469,0.0533714737175505,94.6169950771461
2,6,0.891724113317061,1.82718780135098,0.138604173343215,11.6869258869423,0.9856405520943,0.752459769630238,0.0551206436398354,99.8815115742759
3,6,1.09606839278778,1.16032250611246,0.18503487034745,12.2964727673012,0.992503922731465,0.524401171171889,0.0540198433679239,96.1121999576909
4,6,1.4727805385197,0.796537612198112,0.16595233715434,13.3261242387838,0.992238015809829,0.734081480526904,0.0527597188054928,95.0074602522176
5,6,8.35294370024313,0.444446098570572,0.15545831452818,11.7776803509218,0.992356645370794,0.639467940075155,0.0512967198394814,97.6360825864987
6,6,0.605032109921965,0.789310458702946,0.140317886802589,12.0748540072344,0.995038030287054,0.855439178960753,0.045950603516573,97.882574099507
7,6,0.45965460607315,0.836502860519022,0.173373840437365,10.7077319074949,0.985788230447653,0.49132670029542,0.0515605446870871,99.4898427425392
8,6,1.20677957592591,0.982124576845883,0.142850665041182,12.5260412314236,0.978323852157218,0.644385664590254,0.05018224976708,101.363508401278
9,6,0.916116390616249,1.14478492023408,0.155405149543193,11.4951372197046,0.990290531937218,0.474281370602104,0.052981310113542,98.3368691672195
10,6,1.3324646321226,0.651429831365905,0.157558766545711,10.5744451264642,0.98477352796481,0.725144003101606,0.0483195853117283,98.0091016941194
1,7,0.888714268387089,1.05308797928054,0.23185924149291,5.34155982292493,0.986236753070163,1.60198048431514,0.0595285134409393,103.288140096443
2,7,2.88158062518247,1.3742983560986,0.253371813393656,5.35655768877901,0.991033565644117,1.25395057962687,0.053533701077068,104.422502184017
3,7,3.03262343261781,2.57900244432249,0.23260281422977,6.00774719958357,0.991120832963792,1.73813806505993,0.0649107874774757,106.487958509973
4,7,1.40290131217812,1.09070885936301,0.239720281627541,5.43930902547217,0.985757037287336,1.47839970754328,0.0612253188053729,105.608009644939
5,7,0.890142852087996,2.68733551136128,0.269674674094628,5.22295908484475,0.970458816256848,0.924751491262667,0.0578146362235659,102.21195760846
6,7,7.741864309526,0.440609031243506,0.254767549453402,4.87273121983774,0.988290110510152,1.43667507148603,0.0607367986235419,99.2619330632883
7,7,1.60221339513036,1.50738880748076,0.231582144400935,5.6058691729217,0.982195886306336,1.3515592584029,0.0591614429207895,105.529375635326
8,7,2.16432620500856,0.75928374370302,0.25036739321426,5.59674383262776,0.988986574763365,1.38011402010659,0.0590574561004536,101.088441383267
9,7,1.55746769242831,1.00625715890954,0.258885703814904,5.27649873099777,0.989424179440552,1.1306911895096,0.0535000731737343,102.938938386247
10,7,4.16462085849247,0.89301461238792,0.261050851351222,5.99933868291368,0.992001516589771,1.0790018891185,0.0592563674107184,110.170142446131
1,8,1.85555826547108,1.7451685398212,0.181309968966928,7.82475964221023,0.9850123742178,0.809151719702244,0.0554470187965409,91.1970700444416
2,8,3.32131693723646,2.65011731059105,0.175401198935475,7.52862424815412,0.990674697087225,0.963713960437807,0.0494706912697688,90.0181526922028
3,8,1.92906383994199,1.11461633640198,0.172873421589969,7.25482053340918,0.989936495520956,1.19569844033239,0.0480207683176948,90.8749508554057
4,8,4.3693127713102,1.57594355030548,0.185840592138225,7.77412912933648,0.993559605056593,0.967731418239823,0.0521841245142989,90.992433839526
5,8,3.75003565846277,1.92183114380565,0.17130618915166,7.88600831076086,0.986864020424374,1.11877908662308,0.0536523854888998,91.4780266108011
6,8,2.36575747572669,2.8767469110262,0.175370944791341,8.1644041830435,0.97990365769741,1.08346118681117,0.056216528213964,85.8729273513356
7,8,2.69319489218285,2.08171409292827,0.180628270280098,7.82114695422461,0.97473282903566,0.895744403564067,0.0543187711429934,93.0068866209165
8,8,1.87572383042757,2.49989077686461,0.173255605457171,7.42647282420368,0.992548654348685,1.06461755463522,0.0516556073362451,91.843665076706
9,8,2.77596742863921,1.68834625125474,0.160178538789951,8.43093740171886,0.986063030185943,1.46156927714705,0.051470151566238,88.2662530011424
10,8,2.42492456223341,1.61639827921313,0.171996323796831,7.80875195610076,0.984404746909272,1.05877937404227,0.0552160373361422,91.8788134179185
1,9,0.811229509841228,0.594171912904389,0.106097975545149,5.0126748362473,0.987247520011906,0.846317659669761,0.0570865297450953,94.8595804612129
2,9,0.94358135845791,0.8390715838139,0.114675385397253,5.65785876719287,0.993214459235478,0.98003709219883,0.054006902169297,95.2492070438723
3,9,0.725168355868474,0.69420989993358,0.111234587249375,5.08562411487305,0.98725173021432,0.916504230658827,0.0567839160604594,90.7397639137032
4,9,0.900782811502774,0.599584725921549,0.111441172284235,5.49484420674702,0.984757698923729,1.05138065542359,0.0558386453837501,94.2533454952021
5,9,1.46409921923739,0.528557523120089,0.093438448447116,5.41647551910171,0.989414278532372,1.26711259469609,0.0547916287928715,93.9717207925568
6,9,1.28535132995501,0.599510536994937,0.105337967755384,5.48228755077488,0.985555464773516,1.10966021884222,0.0589190088854098,96.0719979684514
7,9,0.57836461901347,1.15230188078107,0.117824354838875,5.39857281865587,0.993101627013801,0.869502472991129,0.0554887662008345,96.9396351316618
8,9,0.924261554505949,0.600650945069695,0.116011264410094,5.46439416521222,0.986064816837642,0.948475946167554,0.0531570278261045,87.9045548798067
9,9,1.62383467343885,0.4733043884836,0.108465776007397,5.36077854571846,0.992617327408886,1.06292079717758,0.0556651013347555,96.285173488
10,9,0.63063656395225,0.93795675529701,0.116972564009948,5.29785037619058,0.994569525888985,0.983387304497718,0.0493000515359426,92.2894933907034
1,10,9.60707564004815,2.01468429957322,0.118071121148114,8.40186792952698,0.980024971101606,1.2838395749261,0.0546611293426208,95.1466481378032
2,10,0.84711973610345,1.49482619578473,0.116209257394957,8.91831966276638,0.994365810141081,1.06750785736943,0.0530667154187114,92.4314646012263
3,10,2.97882187733332,0.85787261855989,0.109118650387896,8.33154528200513,0.988998134039655,1.16426397116777,0.0589013487990298,98.1129073196147
4,10,0.84606607858916,1.10364647776857,0.122491627215238,7.71725212587456,0.992177550306617,1.12218334106711,0.0525527927467135,92.8551292305443
5,10,0.997797085877289,1.21430407603772,0.113597277017328,9.19366603404545,0.98410248726772,1.16330667803225,0.046841020256769,90.8296443241718
6,10,0.845568504250828,0.989436102086241,0.11212471870433,9.17033854871364,0.984273452120128,1.08685424636888,0.0537286248365937,89.4226359732294
7,10,1.99319672001535,1.88884832780641,0.114172581723538,9.89472098605405,0.990667644288321,1.04507914496429,0.0555781156883795,94.9020303449032
8,10,1.26702627086126,2.49818041869143,0.123514537889177,8.53524029625729,0.985621046986244,0.919876330518237,0.0535177600107203,92.6015248705376
9,10,0.854738803247972,1.44371075647436,0.106881530873159,11.7668133194958,0.984122126029737,1.09435844511579,0.0563584081105741,91.2860930026127
10,10,4.64879562963388,1.91585590493365,0.124741289626673,9.25332023544349,0.975951791587375,0.956881204335321,0.055561047896054,91.0578615482674
1,11,1.61406183342916,1.31773332076299,0.1253867660438,7.27043946382025,0.986117839607993,0.843351318034258,0.0531544439522414,104.290279244177
2,11,2.78022896258881,1.01159399954531,0.135878116631486,7.7174390943975,0.986866961909123,0.751427612590423,0.0494137973179417,94.1780856088394
3,11,1.91059811455034,1.24733370143738,0.129571639430721,7.43205704072648,0.991472726911202,0.81233254813607,0.0503921948144118,101.44357776501
4,11,1.1321203553331,1.83220335184638,0.120766528914993,7.50542061335493,0.994315592312525,0.864496452697717,0.0521505683073619,97.3702055608687
5,11,1.90559756298875,1.28035337819294,0.138285099044803,7.60021559724364,0.991007963880596,0.741520936580349,0.050946661490277,101.532835762506
6,11,2.3939168581823,1.6900849095344,0.130318018068397,7.70805476795197,0.99243255080431,0.929532125688512,0.048849003709321,98.5472095138067
7,11,1.76445992607215,1.86317378765125,0.130067899456544,8.09006905038062,0.991863520174021,0.951793144887373,0.0502208405062893,94.3882112917491
8,11,1.85714437480733,1.65680484807605,0.138407305593699,7.75601973029218,0.981124302950944,0.541573935324126,0.0488122147856485,96.8501593668767
9,11,1.03121773495214,2.17431634532821,0.132523868336168,6.9452235229657,0.990529066331448,0.812645504031722,0.0531100773475288,99.5198352007461
10,11,2.36350567236053,1.64906808731389,0.127954989696951,8.21376876667801,0.993266092000831,1.00875417396072,0.0539866685601032,97.4129137148381
1,12,0.331623376361229,0.474894007713999,0.130516063143196,6.28602559696313,0.985610393949317,1.00342909121795,0.0571176965401174,86.8859600256184
2,12,0.371284223534535,0.359122005109762,0.137355113290957,6.72866949620605,0.98684813273424,0.481723225583888,0.0568299374953505,94.0817485714528
3,12,0.4133370588422,0.422197403052199,0.134697997566823,6.74706660603001,0.986157315925728,0.563506609144613,0.0634454025027321,89.1257662070102
4,12,0.211787337850068,0.558156698270512,0.132405301380245,6.09465336338272,0.980673732177546,0.718808179781645,0.0598137521703825,90.8727216961065
5,12,0.436824956621594,0.253766447726414,0.152368884244792,5.73406107802804,0.979776839423288,0.578520665770578,0.0564841561513252,90.120772557665
6,12,0.288926172791298,0.47448950359978,0.135127948021505,6.92857081050848,0.991773551385582,0.849025780608268,0.0570303078112425,89.1490146363599
7,12,0.469287274346079,0.352949990818792,0.133610198457103,6.80499114640918,0.988046128835952,0.917102409401152,0.0525754810937227,88.5915726308622
8,12,0.326568767436969,0.449467068593009,0.143944274610482,6.57144726442812,0.99177654716879,0.662612970327648,0.0545484919641449,84.942711889504
9,12,0.321539569236619,0.461971840660291,0.147816828782016,6.23458386091729,0.98653172722296,1.06806963239976,0.0637996375344886,86.612714070811
10,12,0.269602365457221,0.491438149535745,0.132567059951659,6.37362841878965,0.987687413557756,0.506394856988063,0.0534890768888437,90.6382382651499
1,13,1.83241871245673,0.825329139166219,0.183960981505449,9.31937362918387,0.988366307638757,0.69218599770493,0.0469490352096796,87.2403282125587
2,13,1.15694095017674,0.814363413417962,0.164292317764014,8.90672131583431,0.990586006632893,0.630197404287857,0.0476093729577705,94.3458809028457
3,13,0.992741446317166,1.57894557149024,0.161596801342516,8.53907370020533,0.994723015318723,0.814118420824333,0.0495717882464588,90.491843843541
4,13,0.758762694697468,1.28788386186346,0.177604847322492,8.54268139385324,0.983325454889108,0.545093507994958,0.0487442087043181,96.5937265799181
5,13,1.66773761321687,0.914521721593826,0.179703310433781,8.50588692929617,0.98880974137704,0.494538356743301,0.0455586422944197,92.2627995997588
6,13,0.82915404712113,0.990621178343905,0.166776272363705,7.94382798946478,0.98335610161807,0.599219297205443,0.0463878579678843,92.7737930255378
7,13,0.831265744043547,1.24215248376093,0.192527900414818,9.42511330251484,0.988934490634912,0.467510123083029,0.0484428501146843,91.6167750657614
8,13,1.78981219531433,0.720963654793068,0.169701652407129,8.35778125834343,0.988486804218889,0.549904191560857,0.0500244344785581,94.8891366131589
9,13,0.495140592138306,2.27710358825107,0.168834669723622,9.07481919361491,0.992943708630927,0.68312941075393,0.051845653485172,94.9071097990405
10,13,1.06367528736006,0.916494193901285,0.162214152167993,8.92264818844829,0.984303105408856,0.572139632624987,0.0472062998851067,92.7433419931545
1,14,1.48896923109027,1.11065514397962,0.164812556924577,5.82457687927817,0.991987031182721,1.12890415701636,0.0492939672933526,86.5674636050604
2,14,1.27814737368053,0.757627591419583,0.163560446521328,5.49867732709625,0.986027099121304,0.803676863376939,0.0527387850884203,92.4950224508292
3,14,1.10257106831068,1.014514212785,0.144034540616192,5.40502513670648,0.988443229455203,1.41083202514904,0.0543564648582385,85.3626035363997
4,14,2.17699998995636,0.984466027606515,0.155149393472688,6.22289528391889,0.98702506901466,1.19180946492758,0.0567242235637752,91.0333777708052
5,14,1.8644103281578,1.06192467150414,0.143245710194912,5.64939076319499,0.986908714263184,0.982567351947544,0.0533969256496006,94.9310934619052
6,14,1.13778965921658,1.30955811590413,0.16353417489585,5.89598656935497,0.990253968353722,0.865633835127879,0.0542327465285933,92.00067349344
7,14,1.03913902039786,1.17546002140466,0.141770517299578,5.30586016197757,0.983507422492292,1.08630672894722,0.0567492843468876,91.30730645295
8,14,1.69606292133543,1.11414967679377,0.167591687960806,6.02956628853564,0.989407094097732,0.817401316540811,0.0530069961875537,90.9108551249447
9,14,0.966592148001327,1.12446166162036,0.160794043526513,5.56760074324328,0.993400310026187,1.06210298601349,0.0537421925717415,92.1227631983006
10,14,1.93820177277841,0.758550501416065,0.158814454684617,5.84676355639855,0.990524945400983,0.977876555109932,0.0531874543767329,87.6313673184118
1,15,1.64877331374692,0.990449194527384,0.100346424089881,6.13335619055973,0.987583156735019,0.947878556955263,0.0460454367273903,102.601694081502
2,15,1.89810572942758,1.41330980215,0.100843874311904,6.97549755974204,0.98804271820169,0.934218353734136,0.0499559171686277,98.1558976759648
3,15,1.78114133593855,1.881814837628,0.10968312044975,6.08191378413667,0.992926148811687,0.952110691506323,0.049468296357325,96.7534245009721
4,15,1.86569780234126,2.23813948737685,0.0944351658891194,6.51668793029295,0.9909923063134,1.09049165124841,0.0542420592720376,104.230141996684
5,15,2.29884145164771,1.02472726803669,0.0925680866864849,6.66967189068327,0.992739667360676,1.23410318026528,0.0487704346906308,100.150900259443
6,15,2.62705005009665,1.01599725789429,0.10263469624716,6.01140768406193,0.988465415658447,0.998532050968279,0.0468800432217851,99.1595553483891
7,15,1.45526580561902,1.64983615175083,0.0903237071250262,6.65255606497223,0.990559301659695,1.21221627793599,0.050846527150831,97.3422685241508
8,15,2.65122425126577,1.53099480193794,0.100342444105423,6.68182633643097,0.99115773101373,0.812818019403832,0.0503573922835413,102.427600028554
9,15,2.23364625260176,1.25174588009151,0.111871039942491,7.13318280024076,0.989842337008853,0.860191635007762,0.0492740640604363,101.320943727206
10,15,4.32594451709159,1.4329012838957,0.102094199226624,7.54596970457797,0.985783822621807,0.96975522553488,0.0558382125431293,102.604135192939
1,16,0.929322039865974,2.34334313703386,0.0976819541840066,5.55699818333771,0.991679473253163,2.05920189514326,0.0498623837611313,101.056666229129
2,16,0.761293336097867,1.91267510179331,0.101336104725065,4.75940041384367,0.993199399672392,1.93621241608481,0.053352444602171,101.162818841298
3,16,2.92641539716345,1.97635836806707,0.10520193854922,6.11999027099723,0.99163328879891,2.33515606208362,0.050214080160179,99.5329244540289
4,16,0.344452715310963,1.70095183103002,0.0941366392602752,4.5881227550519,0.990913678800296,2.97811774482371,0.0519406627728701,94.9790664222814
5,16,3.7880583097004,1.14592745058892,0.0949724161404326,6.04574765004136,0.991797253595015,2.62754260449777,0.0548661249165915,100.253819550287
6,16,1.02732604129661,0.464182436481394,0.104121434161952,5.64732152432576,0.992106828211975,2.1507929792536,0.058777082323605,101.32641204921
7,16,3.01341193103796,1.26721177057698,0.111521187080689,5.80450272261248,0.989556401342146,1.97177941056189,0.0453003012344092,101.978555312131
8,16,0.768867365950393,1.14974821242411,0.109737034501193,5.73410533713791,0.99114208911659,1.97767329218424,0.054774921748232,101.700111057968
9,16,1.22094085644629,0.70537792315997,0.108949714342754,6.19473057856995,0.983710862566656,2.25344695238936,0.0549259505964542,99.2945794578353
10,16,1.77986463406685,0.585434318125716,0.0887471760163479,5.30744431568967,0.988856498086141,2.84186579913254,0.0506025777634895,97.9448420675439
1,17,0.470817249210966,0.642375094962862,0.162355659123341,11.374734982707,0.987332926375997,0.733287998308055,0.0548348725870124,94.9262889232369
2,17,0.346866699662912,0.449178323879574,0.168518373733868,11.1414460862869,0.981423245956372,0.783986998942012,0.0546252056225418,92.6338852145461
3,17,6.07612220616145,3.66936817227582,0.134287397595112,9.94784337051719,0.992298842216456,1.07573813922697,0.0525700321809735,94.6891369632552
4,17,1.64109073142075,1.37282198170018,0.144418843754761,10.2571095703389,0.993373544695943,0.827205022526317,0.052121964836393,95.6182409400543
5,17,0.852943505686734,1.330980734401,0.146779634815756,11.8372587007626,0.994430723508537,0.875383041120227,0.0547092777508864,100.115358904392
6,17,1.34274816813447,1.09156124388255,0.143474438243365,9.96300091018503,0.985306855054884,0.643792447754175,0.0510366611609175,101.598065757908
7,17,0.739032473502484,0.694669286585397,0.147676701530422,11.7640722030003,0.983740429512162,0.690397250084934,0.060981596097805,104.333142914703
8,17,0.773357612349354,2.68442674896598,0.12169067865496,10.7545811455183,0.991337546621059,0.670154051320345,0.0447624888001143,97.966221042591
9,17,2.48829785559109,1.16562115118173,0.142034651088975,7.97664897767192,0.991336380018885,0.805186691531632,0.0534140173131979,99.7301381443999
10,17,0.742787843947124,1.59880385285396,0.150042626907993,11.378047417924,0.988011798938457,0.671762178689904,0.0476685514575519,102.199421112925
1,18,1.95128409363688,0.55965903569673,0.182955721395044,8.90721446378254,0.992026799902243,0.632008141897476,0.054952233048126,95.3772497508024
2,18,1.16656315025588,1.44949062757109,0.149700111260062,8.08594400823453,0.992345928143762,0.943440627472801,0.0568919822891287,98.9227112905856
3,18,1.40249355296898,0.822826902155326,0.181907337200378,8.18884962819025,0.992901065620744,0.66364712979311,0.0557007836891909,94.5119716049596
4,18,1.76564816923973,2.21638457179862,0.178768267654884,7.69131217101747,0.993458389761673,0.656716024178095,0.0506276390373602,94.8128260286927
5,18,3.76107615413873,1.21624424954258,0.186034367374139,8.25097985228886,0.981377980673565,0.422986789678318,0.0462538982640225,98.2146448587854
6,18,1.15739697295622,1.46750665528158,0.179747186805523,9.36033662304984,0.986403150906407,0.55855016922812,0.0545882562848593,106.714651129462
7,18,1.91090218585393,2.23680910359622,0.169468346312313,9.55935704731844,0.980090835030097,0.645704886023267,0.0610570956531266,96.8616277580239
8,18,3.20731000231147,0.89938851628421,0.150083632176952,7.62961571119647,0.988164301241177,0.817808373834345,0.0517993286499735,98.139173647955
9,18,2.4518192254081,1.41200694865093,0.158077144540177,8.35066394831913,0.985729511606968,0.547063485070683,0.0576659746886639,105.536540494073
10,18,1.75778230855956,0.862394245834122,0.201645438772076,10.677152422982,0.991063341897254,0.574759279634242,0.0519368054201986,96.4037999575199
1,19,0.555319345601379,0.561493841093141,0.178338566264816,12.54032853259,0.991292786679041,0.598983004782201,0.0500159201844525,99.3297979737738
2,19,1.78284212865703,0.520132870347551,0.165735576991323,10.9045413622632,0.980477969812656,0.577992269265691,0.0530800880339482,101.822204826467
3,19,3.39834560609163,0.666859369723056,0.146113524796007,9.25350915593534,0.993274020118857,0.767502540314932,0.0527411434263883,99.2728264721183
4,19,1.76770929223968,1.3454016737683,0.167479598866102,9.59249445279556,0.985784675797349,0.491113952809794,0.0533885710568977,103.639124482797
5,19,1.88015588004977,0.929696921678555,0.160144401568572,9.19932602972523,0.987561426722777,0.623188930610837,0.043961552304371,97.2936734618475
6,19,1.91807907347095,0.709806236718935,0.163005489453075,10.2100290014615,0.98790044324249,0.657161576461984,0.055130831981856,105.353052501742
7,19,0.655935096361307,1.17004047041731,0.164557376076369,11.9740278759344,0.993683650159799,0.638105079905505,0.0546554566130093,100.926301456169
8,19,0.796644069417508,0.609154313490217,0.163946352300482,9.04102996097953,0.982248619328451,0.756388712072794,0.0576988963237616,100.219468833669
9,19,0.580759597136504,0.754795522327231,0.17543867397084,10.550260679924,0.98851584199867,0.523405600239344,0.0502015645036603,98.4201970425128
10,19,2.03697201851089,1.18074554709793,0.167632859178068,10.6038125792623,0.994262569618875,0.605832228498359,0.0489334038921328,101.452115585357
1,20,1.62998445738621,0.780087417291812,0.102539138313791,7.20993453747075,0.989878248713209,1.56059129456074,0.0529834772318564,100.337434776633
2,20,2.37925545139635,0.54740711995406,0.0926146471932934,8.72386530838254,0.979819715504555,1.32213959385216,0.0513386330520049,98.6215386418054
3,20,0.651085590903531,0.688579270032976,0.10179165528044,7.72103614489041,0.983859332565461,1.46321721844048,0.0509589142473649,99.8414438552129
4,20,3.23998312936565,1.82391640262352,0.095849072773305,7.71544782737386,0.991108856167212,1.62642383718139,0.0578959094216542,98.4187829077913
5,20,1.70752707253253,1.70047549210121,0.0983479874768793,5.98605964824104,0.988301694307282,1.30741097399245,0.0493375641404946,101.012640237674
6,20,0.181940008665198,0.53210725646806,0.113771027235118,7.07115748995205,0.98150229184915,1.22170481168664,0.0529318544562218,100.664358210051
7,20,0.673958337460036,1.38376795715474,0.093690777030886,7.18032346406917,0.984010670486676,1.43719288306228,0.0540701988257496,100.112811147594
8,20,1.36109374075528,1.52216223637936,0.0895107800139033,7.77992174698176,0.968772890340386,1.35362071118096,0.0541992603637609,99.4057385410999
9,20,1.19951656942766,0.661655685525787,0.0969679067496607,7.42528834978028,0.990985897406496,1.32606454153149,0.0497188264855874,95.6039414392905
10,20,0.503955085833203,1.00740081998658,0.100938210356066,6.64168714147396,0.975827564333915,1.4393841094542,0.0532009508474263,96.1736807966339
1,21,3.86651175214375,1.61465104340052,0.128194790814605,9.76138707936356,0.987309934724225,2.21889593414282,0.0645359683392697,99.1821350544058
2,21,0.748316249629205,1.24703087254472,0.139886616034699,10.046062934441,0.990923287260687,1.69272200127905,0.0529782698519297,98.2718929831768
3,21,0.493313746641051,1.99666413816656,0.14995254386431,10.1319075785705,0.988912761049084,1.42129353601703,0.0564148315193782,99.1847118070501
